"Samples","TL_2_105","TAK_715","CP466722","BMS_345541","Genentech_Cpd_10","GSK429286A","Ruxolitinib","SB_715992","ZSTK474","KIN001_102","CAL_101","GW_2580","BMS_708163","BX_912","LY317615","WZ3105","XMD14_99","CP724714","JW_7_24_1","ABT_869","GSK2126458","PHA_793887","TG101348","QL_XI_92","XMD15_27","QL_XII_47","AC220","EKB_569","Masitinib","OSI_930","XMD13_2","Bleomycin__50_uM_","AT_7519","XL_184","NPK76_II_72_1","NG_25","TL_1_85","VX_11e","FR_180204","Zibotentan__ZD4054","BIX02189","KIN001_236","KIN001_055","KIN001_266","NVP_BHG712","PIK_93","TPCA_1","Y_39983","YM201636","AV_951","GSK690693","KIN001_270","CH5424802","KIN001_244","KIN001_260","SB52334","AS605240","STF_62247","I_BET","MPS_1_IN_1","CX_5461","Tubastatin_A","VNLG_124","XL_880","EX_527","THZ_2_49","PFI_1","UNC0638","UNC0638_1","OSI_027","SN_38","MP470","T0901317","IOX2","X5_Fluorouracil","NSC_207895","CAY10603","GSK269962A","SB_505124","Tamoxifen","piperlongumine","PI_103","Phenformin","SNX_2112","BMS_708163_1","BMS_536924","AR_42","EHT_1864","QL_X_138","CCT007093","AG_014699","AZD6244","TW_37","rTRAIL","XAV_939","JNJ_26854165","PLX4720__rescreen_","CUDC_101","THZ_2_102_1","X_5Z__7_Oxozeaenol","JQ1","CHIR_99021","BMN_673","Afatinib__rescreen_","UNC1215","SGC0946","Temozolomide","GSK1070916","PXD101__Belinostat","PF_4708671","Olaparib__rescreen_","YM155","FK866","AZD6482","Etoposide","Vinorelbine","Midostaurin","CCT018159","AP_24534","JNK_9L","JQ1_1","FTI_277","Trametinib","CHIR_99021_1","Shikonin","AKT_inhibitor_VIII","NSC_87877","AZD6482_1","HG_6_64_1","DMOG","JQ12","Mitomycin_C","Embelin","LAQ824","Doxorubicin","QS11","Epothilone_B","GSK_1904529A","Bicalutamide","OSU_03012","IPA_3","LFM_A13","GDC0941__rescreen_","Tipifarnib","FH535","BAY_61_3606","Pazopanib","AS601245","BMS_754807","OSI_906","Gemcitabine","Bryostatin_1","Obatoclax_Mesylate","Bleomycin","PF_562271","GSK_650394","AUY922","RDEA119__rescreen_","Bicalutamide_1","PAC_1","Bexarotene","Cetuximab","Dabrafenib","Thapsigargin","Vorinostat","Bosutinib","Lenalidomide","Vinblastine","Cisplatin","Docetaxel","Olaparib","ABT_888","X17_AAG","Vismodegib","Camptothecin","Methotrexate","ABT_263","AZD7762","CEP_701","AMG_706","Elesclomol","Afatinib","BX_795","Nutlin_3a","PD_173074","RO_3306","KU_55933","PLX4720","Axitinib","GW_441756","VX_702","JNK_Inhibitor_VIII","Cytarabine","Gefitinib","NU_7441","NVP_BEZ235","GDC0941","AZD8055","PD_0325901","AICAR","ATRA","RDEA119","CI_1040","BIRB_0796","Temsirolimus","SL_0101_1","SB590885","MK_2206","PD_0332991","AZD6244_1","FMK","YK_4_279"
"AU565",3.44596542322785,4.47963694703991,2.50297653331064,3.03811920188821,1.95371435675871,5.28137128310659,4.36322463285098,-1.66503982756526,0.96789718527103,1.28803842996059,5.16969567734869,5.33971290014956,5.16161888168857,4.53097828038405,2.1173810935209,-1.09588888323465,5.08631068653671,1.37619162063462,1.86282310972748,2.3675530949507,-3.24441875627833,2.70355357948036,4.54517937803326,4.30622689873109,4.64919481659953,1.69586881712163,1.38640760418974,-1.54755914123019,3.26614115340103,4.14600830236119,3.71544968964817,4.92621665884475,-0.159662654404877,3.32826862078922,2.98757608937229,2.88270502879888,4.982797496505,4.38070933853231,5.01820360428269,5.4457721710473,5.79529416284708,3.76913574594364,4.555362800676,2.98642335441553,4.04638077582234,1.99890525681136,5.33544248073357,3.55599292189487,1.16096105018126,0.762997364070653,3.62480051604257,4.79186217960998,4.03221618787467,2.91746886018291,4.68895126942053,3.33852866665958,3.29187446059119,4.91647969883251,4.39388003518267,5.33685494030973,5.11951986460703,4.78590628441355,2.635925855886,1.67775815023707,5.83023337210915,0.209810570447238,3.04762568706611,2.78275448733672,3.26756343459643,2.01442777061446,-4.75277927423886,3.93696443557631,4.56824785058946,-0.192194532879888,4.68725520686527,3.48656466878475,0.557899031132206,2.475084329904,4.99591965639099,4.28755955756281,1.54689502859352,3.15663660543075,7.67606858774264,0.528461756656744,1.79022194226967,3.37663788446821,-1.02321243862979,3.45501676849868,1.10933282219777,0.933740759473884,2.38322005520943,2.98591202198818,-0.937054156136094,0.341073023349266,4.16704234461638,1.84683223458772,4.99591965639099,-1.42082536382265,-3.70929755478002,1.41665600967062,2.42820780220576,4.12665596292679,1.3722337932074,-1.2752295316476,2.5757450677214,1.77255300360062,5.85249438851715,3.3976513462024,-0.568919496302246,3.23637744357903,3.89716132070297,-4.78241671795836,0.452380952115025,2.251859210273,1.05429877469973,-5.5459486339882,0.788330093844536,1.70805962733345,1.93031422649239,-0.718060876530179,0.859036256715877,1.25332187973139,0.605294166668378,3.5877348682132,-0.310009647613733,0.062734349264477,3.52298818508886,2.32771390815629,1.99252988857317,7.00562263506937,0.588562396109149,-0.639786326876519,2.51236152649111,-3.94866201904402,-2.01439876043481,2.12345934299268,-5.65882763189695,0.631466811925164,2.10533194136078,1.87945807576074,2.77483878963168,5.45898695572492,0.893283995077024,0.49015794822463,0.10419549707376,1.96125444380874,2.4294740234148,0.784133447922643,2.72204516849046,2.78940141200493,-3.49658171094068,-2.68825169717888,-0.889545369105199,0.946870122671093,3.05056993685398,3.76650004125457,-2.3301630716704,2.78050648444504,4.6451054563543,0.883912144658073,2.72207443209651,5.59295452607998,4.34484273913953,-4.74173220803544,1.05513448087951,2.63232260975081,4.4447551745113,-5.84559226249303,2.13526609912551,-6.02518598598964,3.85669557121685,4.4447551745113,-2.23974786209458,5.13790235507125,-4.82834625030622,-2.75463561921485,1.98148752237477,-0.529487423495069,0.220689848172458,0.757001133341651,-4.39345075528586,-3.12624765049875,3.21051684369522,4.73871536147341,3.52846444263715,0.815109300447348,3.36408870724843,4.49972821534903,2.07995760727292,-0.562931277785366,3.39873289677752,3.40403063432609,-1.64005607607946,-0.330612319658001,1.57005181123706,-2.78994789453847,-0.284259352530672,0.273266694428705,-1.7698327917139,5.74452610163078,2.4534984544491,3.69099371830536,2.96850170294258,2.05379744637208,-2.71502884224572,5.13790235507125,3.52491824654855,-0.971563301609016,2.24936013432421,4.2216116231971,5.43431280615801,1.66509842110076
"BT-20",4.12436692699117,4.16767704997579,2.86581710223633,3.61725090518426,2.49073183825243,6.2707146854985,4.89304446165864,-3.61194859950044,0.587281062323683,2.28660705025931,6.00012497917707,5.66428336127814,4.07764768058952,4.51448740965327,2.61535005049796,0.519208642088487,5.60260920353184,5.07137992945419,1.00532530676321,2.90638705152091,-3.92660187254521,2.92329794337729,3.32181629341339,3.59734303803791,5.45603352677593,0.001089554629873,2.51642472064503,1.52779970749099,4.22072320937216,4.54899563062299,3.75972149544076,2.54318386816213,0.212098700228156,4.23593334660146,4.71126144551424,2.90852569686959,5.53527906753598,4.89165353499988,6.16634653662832,6.19679007554066,6.19646798167422,5.58605514487123,4.43820526128445,5.2624572724478,4.43838009546959,2.89704182284094,4.9059164398957,4.85468904840235,2.88513266398126,0.822675546984363,2.03662890910659,5.68971967573255,4.66236661594868,4.39149872278295,6.08571529380432,5.79629039099418,2.65654305143679,5.42982512434939,6.04044406164529,5.54563991128287,5.22789985315251,5.91932201539002,4.48273248045323,2.75226686063933,5.86921502598714,0.984527888736322,3.84064319734569,4.08333945539923,6.14417927107454,1.42691466008227,-3.36745603644043,3.88765356578602,5.30850653896205,0.806537924591476,5.33048357390962,4.95185290056925,2.02775669776452,4.68630147432471,5.41534766384573,4.70891382722984,1.21243470759807,0.011317505452883,8.01497095975616,1.42983859523072,3.19784482462995,4.37203926348661,1.08865805237675,3.61501044721597,1.30338438853465,3.85070910448161,3.66445035912064,3.0605440638055,-0.33222775548594,-0.097947829269824,3.85097999202362,4.02703030688379,5.41937526323413,0.252423815656305,-1.36796615299027,1.13146322832137,3.06625045776996,4.46862079356699,3.06585867975179,3.0029863772525,3.11679017024009,2.09142880141648,6.37560552031902,1.12064433695411,1.27084844629093,3.6753072433858,4.55044515314908,-5.10408824032955,1.74253767295038,0.568571312347803,1.73078921418983,-4.10759986207918,0.844491054065863,2.93278991118868,2.15238851289978,-0.467320278403646,1.96840146755173,2.35120436579519,-0.750562122876261,4.06169879455655,0.779972513957591,1.3135567183774,5.63688870504739,-0.515121976130891,2.75149802175442,6.67233041122615,4.48603286780457,-1.05304081272453,2.82083350955413,-1.16917730831194,0.098677929148213,5.49114493144206,-5.218096260095,2.166279353656,3.20856733874029,2.97381432103195,6.67436968794247,5.42028843919024,1.41213127189046,1.95862236683509,2.10164499871654,4.92294617110009,3.81801729431215,3.68883646964828,1.90496491049096,3.81604281831511,-1.68455475538326,-2.30809242693302,1.28237948556131,0.81908695851713,2.22774647641815,4.89112365469007,-1.15198329746226,3.39863807175416,5.41899177601017,3.91411674687593,4.7926102762574,4.34380920664263,5.33456454266444,-1.82404686336084,1.92472975974747,2.7922364567731,3.73915755531188,-3.62577276065055,3.40673386064559,-5.56277529499251,4.87383057274458,4.22098186001574,-0.867087248824941,3.65303957424477,-3.60372567712952,-0.118717606962968,1.09794356912915,0.937712097919238,0.490008692088083,3.9619293722577,-3.22870132587637,-0.38510850238777,4.15747458122746,5.34651969296814,3.96945476448043,4.03620941589932,5.49625077546141,4.43553954887144,3.3389192780335,3.70392844008807,3.20896544398309,5.00459833308656,3.9632785092266,0.127860902874739,3.65928545042218,-2.2273281257601,0.5809807514079,0.084981128874026,-0.478005488294481,7.45243974978084,4.60896574878409,2.24664871633069,2.61741978331297,5.55438144047368,-1.87175871228598,5.30032604481669,4.88574549635458,1.50724593317739,4.27830753164711,2.87097502017456,5.56027199335055,2.03649159729785
"BT-474",3.44531661343644,3.37452825752998,2.39282959799771,3.10206224770624,3.21241467346241,6.0006313550682,4.6422798608655,-0.862257717627805,-0.664411397908989,-0.058375701381457,4.06991151149585,5.41718975393448,5.32741363743777,4.19899048392552,1.77861194782194,-0.836517028116777,5.32931050827587,-0.656123600788487,2.26142639685636,2.86464644724086,-5.0185486513205,2.4192391700906,3.45383429408777,3.74549764275493,5.33227577142424,-0.10266421870343,2.27745053263564,-2.36105725726078,2.87422045648311,3.28736231681873,2.70965760337347,5.65449014829583,1.20761627326055,2.74703153781628,4.20228056073717,2.79078552655644,4.66782939723507,3.01492085228446,4.62776414287335,5.58010193479274,5.16713055176984,4.3498099531103,4.74256432828898,3.04183832846241,3.98225983187223,1.78795274252399,4.81186582100564,5.00430889544191,1.75195648689313,0.571602947080629,0.30377771953099,4.48100425559963,4.62472071651323,3.11745833430646,4.14244767350603,2.53570232766214,2.6820802898096,5.3292662790305,4.66148453921423,5.01254934542126,3.98173787844047,4.08167929279086,4.63912859086429,1.22875936527529,4.90059446447231,1.71024669719424,2.93259692042442,2.54115530315267,1.96007052427622,-0.147620205314986,-1.54471118097315,2.48344682868282,5.16450729278598,-0.212767360436616,3.67768450208347,5.28863461218089,0.484938218365843,1.9579227344856,3.19383438459866,3.68160720582287,1.80357566033384,-1.06650221928588,6.22762804655791,-1.54408005044521,2.41158982485249,3.8307315025612,0.774299689292067,2.67641566971996,-0.876512316933613,3.33581758921511,2.76953726484331,3.97704774262654,1.30972876197879,0.571109967978056,3.71587560949532,3.06131777462865,4.4081684644487,0.567280874451046,-1.42166326281398,0.913706446830224,2.8736950609721,4.37949112477318,4.03508414752842,0.222930240659876,2.8736950609721,2.18054788041216,6.25339928168991,3.08884601102906,1.24326253464993,2.94145539693874,3.85128071981979,-2.99841239924267,0.779299302468785,2.1821187341473,4.34721803238372,-3.32960523662581,2.2842318845797,2.21371504197126,2.26284756064574,0.046684249596028,2.23508244245401,2.72339945589949,2.86538183301308,3.93941658524809,-1.45519539978634,2.24519839447811,4.77258311232793,2.41507148955075,2.73766572434659,9.67627245904759,2.65540501964487,0.874881953620985,2.82828962764948,-3.11027482260788,-0.353970941812857,4.3696193760443,-4.25464917848149,1.9452357810505,3.00743626682613,1.38906924665831,2.15223821568432,5.10116751562121,0.516667249781122,3.07137035187159,1.66939670500932,2.41356299345286,3.6552070151485,2.25400383980862,3.19099360529872,3.91125119697804,2.38411546772916,-1.91597754690745,-1.38820061190469,6.66433927553527,3.85600840591689,5.75484650841974,-4.02411961538201,4.11834685355207,4.71455709515756,2.58663070159813,5.08541569349271,6.93404548027394,3.65274765876947,-1.91728854096959,1.53114536277513,3.21085252322015,3.99435547553415,-2.87961782718765,5.30855924480692,-3.8355267188803,4.47975031134157,4.61541206424697,-3.32052462351063,5.1732045608922,-0.180950793819715,1.04775054673093,3.38594058855111,2.73895026538165,0.508437214949785,3.68657637818734,-3.9845688204443,-2.98321972120952,3.88138291341062,4.80894074854607,3.60418013449834,4.59678109240338,5.30269295865664,5.25770745320097,3.48167213064344,2.60869823592344,3.69912133237282,5.25430536819821,2.85099253955532,-0.177839567478592,3.59814382086896,-1.54633408410084,1.15633454796669,0.463184788350484,0.698120574727499,9.17909971796648,5.06341932674819,2.57943241965077,5.2790976974405,5.22295829784092,-1.26157324407279,5.30855924480692,4.59028538776898,1.11110747902294,3.94082487793733,4.22465093904569,5.99609028539844,3.04156954397631
"BT-483",3.80721389804203,6.74885870178897,2.35544526881772,4.90907050572357,6.39822332486705,7.7230066087328,6.37002422279745,2.63918708713703,-1.03471826276554,2.68893384140794,5.3792002285241,7.35600009579658,4.91693505841819,7.03359281092576,1.81468479057947,1.03681927802792,6.64306319682655,4.58119682522579,2.43835942860922,3.9953102104942,-2.72275911183157,3.65150985819526,6.75041040224343,6.29257227061871,6.96876113814952,1.72993197927966,3.50731061704254,5.39231997577308,5.86939338115758,4.48128549848695,6.23719622505936,6.2744192819036,3.81182169455719,6.18734733185559,6.44947819075836,5.99236536263232,6.59867440698243,5.97702164799814,7.06568219049887,7.23145787103805,6.85864888674388,6.08218722349756,5.49850845862405,7.37383302517283,6.88421496177322,3.65832785029663,5.33379542149048,6.08768478354292,2.90547278110492,2.43777005855671,6.53265769044612,6.96614234722989,5.29605359970678,4.22465342986795,7.69829524383129,2.44834526089768,3.82303144093687,6.98081273943274,4.35035599911305,7.2301056760209,3.89175275681258,7.20411876430943,6.31080940546992,5.26818716928442,6.97418361508934,5.02060292516244,4.24194893480675,4.25276888313621,3.69235410446226,0.340746362966569,-0.393042318553289,4.26358499630241,6.46097094604928,1.08149787682033,2.86834953027594,3.54174155944412,3.4742483502723,6.0863366212714,6.30343867593708,6.01076373507754,3.80565510057673,0.02802735961626,12.8022798969925,2.27165389536401,6.17965287164736,3.99689599728665,6.11267838259773,3.58042914739693,0.516791816714081,5.10096298227053,5.73118272339209,5.08179787501152,2.38053623054231,2.17431361584326,6.0863366212714,3.89783508484375,6.77948380183135,6.2417431947775,1.43852068422579,1.83104424090847,4.08303509624797,5.13122548161584,2.73151436601963,6.77948380183135,4.4768987088373,3.16045892996559,7.87809609049946,5.44107929454522,5.69998824050229,6.8983262595259,6.73494499469539,-3.22885497373591,3.41661356100155,1.91984379399739,5.78221176429578,0.294838131391964,2.45222847759213,6.81661076959805,3.66377422031451,1.89540511785433,1.71363856492546,4.69414999880506,4.42772624927387,5.60622577039228,2.2209448007773,3.99916625654225,7.48897759105869,4.79071778629435,6.05678834476864,10.671579149629,3.42497310500618,2.65463225469231,5.37317758159268,-1.96697034435573,2.15990897532573,4.50622929828771,0.641829777390644,4.64365114361149,4.66095462026579,5.53480715024893,7.20060444723592,7.44260342121279,2.56044191954328,6.89162955741466,6.64867677077481,6.05095619005727,6.41424425400013,6.07923808496001,4.80503568029275,4.305547571745,4.50970261459233,-0.416317424212009,1.24858648851751,7.39900453607094,4.93254603531884,7.28131051572979,3.26869648058594,5.86302753509288,6.77948380183135,4.20746064776074,6.15903438484738,6.69562078307639,6.50047250793647,2.68359585046137,2.87268435128755,4.96789119458969,6.33197944911049,-0.649839569946104,6.57936949673201,0.252336316525325,6.33671224761291,6.33671224761291,0.356744579853004,6.31940528347172,-1.78222030944582,3.05667648973216,2.81240462347374,3.81878217498632,2.79673734107325,5.23943146412946,-3.79966114444374,3.66270305300265,4.73066153859833,5.17976936237016,4.84573871483051,5.06763022512572,5.37593789889377,6.27457973613568,5.10547346120727,5.2824147729374,5.26539716073412,6.93486451483264,5.23904090391102,3.05047482523061,4.97507685322883,-1.56654541822049,2.53467518637427,0.818342162886172,2.4086124006511,11.42797814377,4.66337851706852,4.58454176259199,4.02105722810675,5.10332881755836,-2.01249139928155,4.77945119839768,6.3339978648055,4.05679497041775,4.39926104136798,4.21724170760989,7.64995416084337,6.22711098456913
"CAL-120",4.7491036952624,4.8279393531258,2.26369300972885,5.0928345477379,4.92785344081356,4.10433443432677,4.03593095721998,0.192180894988685,0.483032506406639,2.96980447802469,3.85368518553909,6.20362123583163,3.90896324161033,2.47985537825781,5.59477300988192,0.265732865859697,5.22202067547814,5.47357060153906,1.16604325969107,3.19927636279681,-3.82349776089944,4.18040629636585,1.6886596009854,4.60991772230333,4.41267621969236,2.34738438165449,2.80116161212409,0.404690082335409,6.09008788252577,4.20766759245261,3.91149384250101,1.94936928720913,3.97982285397748,2.50028963472218,1.82316443089866,2.21430589538319,2.97881961394798,4.12871791274001,5.75947978555618,5.82611619730913,3.28747238862458,4.44859618043106,3.33962097844863,3.47740188153631,2.55695520211452,1.87878228372319,2.28913956941688,3.14416179864167,2.38659674452974,0.755105732344595,4.50536345410239,4.96423251405276,4.69990439837951,2.50709285083677,5.28816280713533,4.6173152395161,3.28102192628239,5.23089957960865,2.66035364378084,4.44101072222818,3.42894152963362,4.56716412818609,4.14053431006642,0.243846263840432,6.21390942525561,0.622117867263805,1.85594858664371,5.37151671179227,3.51908875433129,-1.18432772989045,-4.36202913327787,4.72641569468258,5.48341731881995,0.731928304431327,3.5800951215968,2.98621783909216,0.334517178551854,0.127621052373063,5.02233986327205,3.6198706143839,0.907023481415663,-0.79875478183094,8.10896363330275,-1.36376567534108,4.74477806768597,1.34848375731934,0.225071181647484,3.73855934732461,0.192956889414606,5.05929536862466,3.54897409488701,2.606743806448,-0.572755109836103,-1.57557424916775,3.29696833796551,2.53529500876973,3.64897821500409,0.298186367753088,-4.08780629742645,0.055861023040277,2.80946578497994,3.79153244918016,2.00647877214586,3.45222638608165,2.63632522694227,2.34221620357359,5.59989262373142,1.76445677468828,0.463205428783527,4.16933610056597,2.15258810887762,-4.91349708481569,-4.41431253206637,2.12470542589966,2.189807192015,-3.42405804016471,-1.41117735693685,3.00284963684069,-0.702743611764274,0.535508833809841,0.231338825160862,1.5395174987681,-1.49568335073041,3.55875936960126,0.529752332382063,3.36430381154543,3.65987854674481,3.47414988272431,-0.009755462729228,6.57778571288548,2.87061287029547,1.44250800652984,3.41546433061125,-2.39338627688878,-0.201141170592233,5.51988672994111,-4.37887451368194,2.4991832019259,3.17062626075122,2.5751277296478,6.42647536951327,4.74145702637458,0.1323197375624,1.96068206143058,2.03669136805872,2.32565436741668,3.02869339776051,3.43558916572209,0.982828042347516,3.18372433542311,-0.820422290103765,-1.90879201896348,-1.48422656443345,1.60702599378094,0.645554806828886,3.28412495417464,-3.43144161840549,2.30291258079823,4.11624702622294,3.53584322127546,3.92126417087997,6.5883849930725,1.43134167693955,-3.3641577937677,1.73823850447444,2.71142925051875,4.27216634602995,-4.66487011776549,3.88058587950228,-5.54506655945903,4.54447845129501,4.80500423950426,-0.506499799005146,5.51546596025848,-3.27093032357876,1.50590754726813,0.229959504840602,1.50653837478447,-1.31538799400499,2.53893692886611,-4.1570339145665,1.47108285724407,1.60875578755152,3.60069830733147,1.65718010545517,3.63866996182507,4.57661204310307,3.61650933306829,3.50413921053992,3.73779553606082,3.84237363065036,5.19021548426934,0.352008857009577,1.24409280230177,3.48700140360294,-3.26505782228346,2.49626929025732,0.052922883467185,0.751203400445583,6.59918329723461,4.58820918834619,1.67612576408019,3.17503322390359,4.7813384934434,-0.801270867399515,3.72339442740124,3.05020504103389,2.25767416524037,1.73239600182995,2.23604988994918,5.38885526618911,1.65531140937239
"CAL-51",3.54664952261399,4.04195339917061,2.8352934653267,3.30105047172302,4.27133200983356,4.63351692933392,3.71330195109424,-0.172212736381771,1.69243518651735,3.13169195038446,4.71612134186968,4.81532705292568,4.39096084912799,3.40802485891297,4.8905287255383,1.5439533967324,4.05736926308404,3.99157094482254,2.12909945638786,2.14677934352454,-2.30461041023708,3.49869518396824,2.86247706385806,4.10393321717865,4.44937277079453,2.48404125178948,1.76065639269089,2.1919355426038,4.26281946153283,2.8130813147172,3.97162171753618,-1.5800844229888,3.3991477495068,3.75327222721808,4.44954812254674,2.84337375181931,4.39548460371475,3.7564009419868,5.11897877648937,5.11897877648937,5.11897877648937,4.44954812254674,4.44865909623256,4.38792422030495,4.44914584824633,4.98004348104177,5.11897877648937,5.11887358074153,3.7564009419868,-0.0347147822682,2.98863827317319,5.08278126220561,3.65244730097624,4.96372485978018,5.1189539418598,4.91783069367908,3.7765068537502,4.43585801372257,4.54918860922411,5.11746994520982,3.99971380270517,5.11895683206751,3.68047441603203,1.35198375964835,4.72446449360206,2.6683922390344,2.98834193024234,5.05439205715912,5.41531988682642,2.67897639851676,-6.08968890899034,3.5015421510095,3.49837126351421,-1.06928822350943,3.74742239704399,4.56970109843873,3.23828094902404,1.18318842896208,2.92344258908472,3.65916393403862,-0.01934149850609,1.81881060669496,7.65545139009058,2.1756560475336,3.42901530382855,1.60151042342835,2.18424758395428,2.97464928918996,2.33894952106359,3.98540280825826,1.00082322219456,2.00668508813535,-1.27174227907026,-0.311754168720661,2.26579227676541,2.24796073886242,3.85320369514531,2.28370733352836,3.03653677274745,-0.26206975850444,1.39517778103852,3.24196965146438,-2.25265677117727,3.11337993872372,1.380499377688,1.36273596839923,5.31523862884644,2.46236143710954,3.13296852757451,0.762724662588755,1.35389280102671,-1.45123560377226,-6.39980784925774,0.205237010813064,-0.307994156821701,-4.73884311637946,-2.30819092935827,1.40047499763805,-0.213835475863223,-1.58596512818079,1.15552962045587,2.03697342519627,0.546740546676789,3.03941022507617,-2.48942671362716,0.986514881216445,1.77817867363933,2.55223662768719,-1.13169477516146,5.39710981152077,0.524545285837728,-3.11384042525609,1.60484626986064,-2.76699939866078,-3.85895722335152,0.911797873140172,-6.53411406853404,2.0576608858272,2.0819299731317,-1.14195903994793,1.25230821315495,4.79789532003845,0.32946980027625,0.739831161854576,1.20876358782619,1.24744835599397,2.01747635333719,1.04173735849006,-0.85716618974159,2.73971196864202,-1.56468864122996,-4.28304403848289,-2.59965053938609,-2.87135271076483,0.459596373308554,1.41858038084844,-4.94243303996906,2.75438825965571,3.64299598959498,1.00262723327191,2.76821514936863,6.01112871838009,1.66722035110765,-5.63099604455953,0.832657840329499,2.81624482965798,3.73268441536948,-4.60669951266717,2.10602947690249,-5.68230356880639,2.37835911330041,3.27995711078894,-3.70807655926972,3.01780318217992,-5.07166085945421,-0.426202028796671,2.78696268390742,-0.583223920115213,-1.34564488930878,2.81354370174768,-6.25783492868531,1.02758003639706,0.277187709380772,1.97182196177469,2.55557800585843,3.57525741669499,2.70608361538736,4.02514566166218,1.25947896662753,2.81639368349532,2.54453830197399,4.42583159592942,-1.26599569211367,0.595923016953105,0.795621094024729,-3.70532654892651,1.14913083034664,-1.57814585672829,0.11067900627285,8.00347169002505,2.87705448268994,1.29596557448276,2.61173553114068,4.40790749732686,-1.66822712927009,2.77753923115128,3.73216832700411,1.8707467126134,0.335080126569522,3.02632021748961,4.89313783490949,0.411372122319516
"CAL-85-1",3.92667130726865,3.99221376923768,1.96485327522414,3.01974693709837,1.54936706990168,5.2843613542271,4.74624623638993,-2.97402923591122,1.42333153794605,2.46344945185579,5.11131704828648,5.87136632667026,5.47983411953003,2.97784047891855,3.10718422438665,-1.01108165763328,4.58070026068608,3.54075731986104,1.13887271663431,2.3981488704362,-3.36357699806274,1.95085688240874,1.90093037970321,3.67579603308411,4.45112806984333,1.53539280527524,2.74368777555854,-1.72847400434325,3.2589721418535,3.221474000564,2.82983253421921,4.93065455704895,1.174992966487,2.4232907417623,4.19687712083622,1.74141393429579,2.5699719581417,1.1503891617168,4.11826395183023,5.88982011573786,5.2061598372078,3.94834389679279,2.14352304730591,2.97467970216357,2.841204209765,3.05515045287319,2.1304671945734,4.17704060418556,2.34084700007707,1.10360964971396,3.03699499612626,4.87106057205797,1.97420363686996,3.41280898981478,4.13367797080663,4.59482088066545,3.00672528036105,3.37812748419619,3.36262769458997,2.92396433204573,0.253613282384461,5.08864013046859,4.85141554875074,1.62081527089133,4.30668364736828,5.87154590031961,2.2882942020099,6.03235076380355,3.54728105580976,0.081658866029417,-3.75236095252323,4.31515418262503,4.72749655258146,0.670796091397761,2.57282192672873,2.47823800631366,1.78770303296242,4.65451376732991,5.34766094788986,4.65451376732991,1.94317579409847,-0.054416474212149,9.23055535804022,0.290300251018204,3.54520395197086,2.17967975987918,0.6369509146887,4.7288333974717,0.559067438490692,5.09173589117664,4.65274027970531,0.820103816452948,0.545739548540106,-0.193062663121825,3.5468294861544,3.76494022387043,4.66505317656895,0.47506820220467,-1.90488278666644,0.732318803145982,2.76726898984093,4.17188031000032,2.58711652504098,1.4658454041719,2.95116791373833,2.07482463049961,5.65622059828891,1.61948495994899,1.22389786060034,5.17071700293243,3.23963794355028,-2.99631808762593,-0.241678171443202,2.44731995095304,0.771332910865601,-5.87014466162883,-0.308953273086485,3.52109736102678,-1.45073345790532,-0.86189998969737,-2.6681314490421,1.60540995543316,-1.76559613792124,1.33364804501347,-2.06754758805971,1.53209372788504,2.63626122946223,0.691898769456564,-1.53383843200653,4.69278085272067,-1.38063124202461,-2.37393276750486,2.30332852458452,-4.49414954288616,-3.46072929922507,1.62749034145427,-7.2098981448946,2.43567228866552,3.05511947017822,-0.061178638074247,2.04881145457704,4.36908556613039,1.18193992570678,0.177168589749789,1.45356489986796,1.44424640957847,2.23081876295338,0.428587660512941,-1.74645151179712,-0.178665262123364,-1.75057433104507,-3.94037860978263,-3.76247554966393,-3.62680338548509,0.553145972781779,2.17742886920369,-4.74312130270133,0.954776229554298,4.61213484212795,2.27480577052204,3.65140051586874,4.7305017218105,5.04237919196553,-4.6605813544601,2.59349511233622,3.56015143708723,3.28015461974617,-3.76265037078415,4.01236570168066,-5.19255295643733,4.61100827754154,4.46233445395772,2.50684220229191,4.73997993781503,-2.83316241442117,1.21322725724541,3.24600814227836,0.976827898877293,1.45035041588159,3.46616320234862,-2.43691307802255,1.33139455200691,1.91928336254367,4.38229126129934,3.81619236554126,4.52546392373685,4.61950979013401,4.52625496298931,3.56533823424113,3.68450338764905,3.0182957766909,4.79383776786182,0.835727103024024,1.83119844085092,3.91765981616961,-2.43207437443627,2.59247647895073,0.256610194327811,-1.95176562464385,8.94483318773828,4.50963875826077,0.969619977234767,2.85391739472109,4.74114737108941,0.687307140469882,4.69726331970242,3.96690217592915,2.62558928635957,1.12475772421368,1.03022304371281,5.22902068970419,1.46852834844052
